Tipo de Delito: Nivel 1;Tipo de Delito: Nivel 2;Tipo de Delito: Nivel 3;Tipo de Delito: Nivel 4;Nacionalidad;Periodo;Total
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Asia;2016;1
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Asia;2015;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Asia;2014;4
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Asia;2013;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2024;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2023;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2022;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2021;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2020;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2019;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2018;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2017;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2016;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2015;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2014;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.6 Defraudaciones;13.6.3 Defraudaciones de fluido eléctrico;De Oceanía;2013;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2024;10.744
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2023;9.338
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2022;10.933
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2021;10.789
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2020;7.609
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2019;10.252
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2018;10.037
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2017;9.694
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2016;7.838
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2015;4.854
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2014;4.272
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Total;2013;4.095
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2024;8.245
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2023;7.242
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2022;8.661
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2021;8.671
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2020;6.202
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2019;8.345
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2018;8.151
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2017;7.970
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2016;6.493
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2015;4.054
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2014;3.536
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;Española;2013;3.416
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2024;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2023;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2022;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2021;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2020;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2019;655
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2018;704
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2017;656
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2016;520
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2015;290
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2014;289
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE28 sin España;2013;259
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2024;566
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2023;472
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2022;532
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2021;559
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2020;370
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2019;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2018;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2017;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2016;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2015;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2014;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de la UE27_2020 sin España;2013;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2024;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2023;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2022;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2021;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2020;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2019;86
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2018;81
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2017;85
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2016;55
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2015;33
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2014;27
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE28;2013;21
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2024;206
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2023;169
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2022;179
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2021;153
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2020;86
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2019;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2018;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2017;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2016;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2015;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2014;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;País de Europa menos UE27_2020;2013;""
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2024;989
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2023;812
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2022;892
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2021;769
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2020;497
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2019;603
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2018;582
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2017;489
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2016;377
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2015;223
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2014;184
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Africa;2013;196
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2024;676
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2023;589
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2022;618
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2021;582
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2020;406
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2019;502
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2018;468
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2017;456
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2016;351
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2015;232
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2014;220
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De América;2013;181
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2024;61
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2023;53
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2022;51
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2021;55
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2020;48
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2019;60
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2018;51
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2017;36
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2016;36
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2015;22
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2014;12
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Asia;2013;21
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2024;1
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2023;1
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2022;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2021;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2020;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2019;1
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2018;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2017;2
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2016;6
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2015;0
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2014;4
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.9 Daños;;De Oceanía;2013;1
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2024;2.558
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2023;2.191
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2022;2.343
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2021;2.447
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2020;2.064
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2019;2.936
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2018;3.161
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2017;3.021
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2016;3.000
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2015;2.733
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2014;2.495
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Total;2013;2.009
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2024;1.734
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2023;1.533
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2022;1.676
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2021;1.818
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2020;1.468
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2019;2.106
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2018;2.311
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2017;2.179
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2016;2.197
A Delitos;13 Contra el patrimonio y el orden socioeconómico;13.14 Receptación y blanqueo de capitales;;Española;2015;1.953
